                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    305,                 1.6089,                0.83859,                 1.0705,                0.85318,                0.77925,                0.82027,                 0.3362,                 2.1408,                0.89477,                 1.3417,              0.0039808,              0.0039808,              0.0039808
                    306,                 1.6188,                0.84228,                 1.0743,                0.85545,                0.77925,                0.82277,                0.33677,                 2.1389,                0.89198,                 1.3414,               0.003961,               0.003961,               0.003961
                    307,                 1.6081,                0.82852,                  1.072,                0.85283,                0.78366,                0.82147,                 0.3351,                 2.1376,                0.89375,                 1.3414,              0.0039412,              0.0039412,              0.0039412
                    308,                 1.5976,                0.83021,                 1.0682,                 0.8468,                0.78091,                0.81987,                0.33541,                 2.1384,                0.89238,                 1.3417,              0.0039214,              0.0039214,              0.0039214
                    309,                 1.6143,                0.83973,                 1.0752,                0.85433,                0.77679,                0.81977,                0.33466,                 2.1371,                0.89517,                  1.341,              0.0039016,              0.0039016,              0.0039016
                    310,                 1.6008,                 0.8296,                 1.0674,                0.85433,                0.77679,                0.82078,                 0.3363,                 2.1372,                0.89087,                 1.3413,              0.0038818,              0.0038818,              0.0038818
                    311,                 1.5907,                0.83012,                 1.0726,                0.85517,                0.78208,                0.82267,                0.33726,                 2.1376,                0.89221,                 1.3419,               0.003862,               0.003862,               0.003862
                    312,                 1.6078,                0.83765,                 1.0723,                0.85821,                0.78146,                0.82434,                0.33704,                 2.1357,                0.89421,                 1.3422,              0.0038422,              0.0038422,              0.0038422
                    313,                 1.6032,                0.83833,                 1.0703,                0.85587,                0.77704,                0.82288,                0.33602,                 2.1335,                0.89261,                 1.3374,              0.0038224,              0.0038224,              0.0038224
                    314,                  1.597,                 0.8289,                 1.0672,                0.85703,                0.78072,                0.82327,                 0.3353,                  2.132,                0.89424,                 1.3378,              0.0038026,              0.0038026,              0.0038026
                    315,                 1.6105,                0.83824,                  1.073,                0.85525,                0.78261,                0.82216,                0.33493,                 2.1322,                0.89359,                 1.3375,              0.0037828,              0.0037828,              0.0037828
                    316,                 1.5902,                0.83187,                 1.0713,                0.85339,                0.78382,                0.82062,                0.33482,                 2.1343,                0.89308,                 1.3398,               0.003763,               0.003763,               0.003763
                    317,                 1.5944,                0.82674,                 1.0648,                0.85105,                0.78201,                0.81593,                0.33326,                 2.1338,                0.89695,                 1.3382,              0.0037432,              0.0037432,              0.0037432
                    318,                 1.5978,                0.83185,                 1.0736,                0.85106,                0.78207,                0.81664,                0.33419,                 2.1404,                 0.8987,                 1.3477,              0.0037234,              0.0037234,              0.0037234
                    319,                  1.601,                0.83658,                 1.0703,                0.85137,                0.78399,                0.81566,                0.33526,                 2.1419,                0.89895,                 1.3479,              0.0037036,              0.0037036,              0.0037036
                    320,                 1.5847,                0.82459,                 1.0645,                0.85188,                0.78146,                0.81646,                0.33554,                 2.1406,                 0.8985,                 1.3468,              0.0036838,              0.0036838,              0.0036838
                    321,                 1.5892,                0.82126,                 1.0674,                0.85765,                0.78587,                0.81738,                0.33591,                 2.1394,                0.89704,                 1.3468,               0.003664,               0.003664,               0.003664
                    322,                 1.5817,                0.82454,                 1.0604,                0.85078,                0.78037,                 0.8121,                0.33594,                 2.1378,                0.89723,                 1.3454,              0.0036442,              0.0036442,              0.0036442
                    323,                 1.5736,                0.82442,                 1.0603,                0.85328,                0.78366,                0.81635,                0.33732,                 2.1369,                0.89714,                 1.3465,              0.0036244,              0.0036244,              0.0036244
                    324,                 1.5969,                0.82903,                 1.0718,                0.85045,                0.78587,                0.82015,                0.33727,                 2.1396,                0.89765,                 1.3488,              0.0036046,              0.0036046,              0.0036046
                    325,                 1.5823,                0.82528,                 1.0675,                0.85057,                0.78366,                0.82122,                0.33715,                  2.139,                0.89649,                 1.3498,              0.0035848,              0.0035848,              0.0035848
                    326,                 1.5805,                 0.8262,                 1.0676,                0.85328,                0.78315,                0.82269,                 0.3369,                 2.1351,                0.89764,                 1.3448,               0.003565,               0.003565,               0.003565
                    327,                 1.5863,                0.82676,                 1.0688,                0.84699,                0.78208,                0.82476,                0.33648,                 2.1329,                0.89763,                 1.3437,              0.0035452,              0.0035452,              0.0035452
                    328,                 1.5901,                0.83217,                  1.066,                0.84682,                0.77925,                0.82534,                0.33683,                 2.1333,                0.89883,                 1.3447,              0.0035254,              0.0035254,              0.0035254
                    329,                 1.5881,                0.82105,                 1.0663,                0.84815,                0.77704,                0.82542,                0.33712,                  2.134,                0.89808,                  1.344,              0.0035056,              0.0035056,              0.0035056
                    330,                 1.5875,                0.82195,                 1.0585,                0.85207,                0.77562,                0.82525,                0.33682,                 2.1312,                0.90003,                 1.3392,              0.0034858,              0.0034858,              0.0034858
                    331,                 1.5736,                0.81881,                 1.0632,                0.84823,                0.77729,                0.82511,                0.33805,                 2.1328,                0.89919,                 1.3436,               0.003466,               0.003466,               0.003466
                    332,                 1.5954,                0.83186,                 1.0687,                0.85328,                0.78314,                0.82081,                0.33788,                 2.1325,                0.89836,                 1.3438,              0.0034462,              0.0034462,              0.0034462
                    333,                 1.5774,                0.81586,                 1.0601,                0.84864,                0.77973,                0.82122,                0.33824,                 2.1336,                 0.8965,                 1.3438,              0.0034264,              0.0034264,              0.0034264
                    334,                 1.5729,                 0.8122,                 1.0669,                0.84794,                0.77925,                0.82107,                0.33741,                 2.1338,                0.89674,                 1.3436,              0.0034066,              0.0034066,              0.0034066
                    335,                 1.5663,                0.81126,                 1.0582,                 0.8507,                0.77983,                0.82217,                0.33722,                 2.1328,                 0.8963,                 1.3429,              0.0033868,              0.0033868,              0.0033868
                    336,                 1.5594,                0.80157,                 1.0635,                0.84797,                0.78808,                0.82244,                0.33638,                 2.1319,                0.89738,                 1.3411,               0.003367,               0.003367,               0.003367
                    337,                 1.5493,                0.79994,                 1.0546,                 0.8511,                0.78808,                0.82289,                0.33649,                 2.1305,                 0.8981,                 1.3403,              0.0033472,              0.0033472,              0.0033472
                    338,                  1.558,                0.79992,                 1.0554,                0.85172,                0.78614,                0.82216,                0.33737,                 2.1297,                  0.898,                 1.3395,              0.0033274,              0.0033274,              0.0033274
                    339,                 1.5541,                0.80821,                 1.0583,                0.85751,                0.78808,                0.82306,                0.33706,                 2.1294,                0.89537,                  1.339,              0.0033076,              0.0033076,              0.0033076
                    340,                 1.5751,                0.81022,                 1.0604,                0.86338,                0.78126,                0.82289,                0.33649,                 2.1301,                0.89572,                 1.3391,              0.0032878,              0.0032878,              0.0032878
                    341,                 1.5558,                0.80895,                 1.0561,                0.86076,                0.77783,                0.82015,                  0.337,                 2.1302,                0.89633,                 1.3382,               0.003268,               0.003268,               0.003268
                    342,                 1.5522,                0.80445,                 1.0525,                0.86332,                0.78146,                0.82038,                0.33761,                 2.1292,                0.89623,                 1.3382,              0.0032482,              0.0032482,              0.0032482
                    343,                 1.5452,                0.80621,                  1.055,                0.86042,                0.77562,                0.82191,                0.33716,                 2.1284,                0.89738,                 1.3384,              0.0032284,              0.0032284,              0.0032284
                    344,                 1.5665,                0.80956,                 1.0681,                0.85977,                0.78502,                0.82382,                0.33781,                 2.1289,                0.89774,                  1.338,              0.0032086,              0.0032086,              0.0032086
                    345,                 1.5509,                0.79733,                 1.0574,                0.85738,                0.78296,                0.82024,                0.33763,                 2.1305,                0.89602,                 1.3376,              0.0031888,              0.0031888,              0.0031888
                    346,                 1.5604,                0.80702,                 1.0499,                0.85729,                0.78587,                0.82149,                0.33807,                 2.1296,                0.89563,                 1.3367,               0.003169,               0.003169,               0.003169
                    347,                  1.549,                0.80121,                 1.0575,                0.85793,                0.78366,                0.82019,                0.33786,                 2.1288,                0.89585,                  1.337,              0.0031492,              0.0031492,              0.0031492
                    348,                 1.5545,                0.80837,                 1.0548,                 0.8572,                0.78146,                0.82029,                0.33782,                 2.1286,                0.89357,                 1.3374,              0.0031294,              0.0031294,              0.0031294
                    349,                 1.5462,                0.80377,                 1.0479,                0.85324,                0.78289,                0.82004,                0.33772,                 2.1296,                0.89481,                  1.337,              0.0031096,              0.0031096,              0.0031096
                    350,                 1.5442,                0.80221,                  1.053,                0.85082,                0.78058,                0.82013,                0.33837,                 2.1278,                0.89321,                 1.3366,              0.0030898,              0.0030898,              0.0030898
                    351,                 1.5522,                0.80452,                 1.0504,                0.85361,                0.78517,                0.82032,                0.33818,                 2.1276,                0.89297,                 1.3364,                0.00307,                0.00307,                0.00307
                    352,                 1.5458,                0.79751,                 1.0534,                0.85452,                0.78366,                0.81976,                0.33915,                 2.1269,                 0.8943,                 1.3357,              0.0030502,              0.0030502,              0.0030502
                    353,                 1.5392,                0.79873,                 1.0489,                0.85537,                0.78146,                0.81926,                0.33889,                 2.1265,                0.89185,                 1.3357,              0.0030304,              0.0030304,              0.0030304
                    354,                 1.5464,                0.80349,                 1.0551,                0.85867,                0.78366,                0.82159,                0.33987,                 2.1244,                0.89106,                 1.3353,              0.0030106,              0.0030106,              0.0030106
                    355,                 1.5331,                0.80127,                  1.048,                0.86035,                0.78366,                 0.8222,                0.33979,                 2.1243,                0.89189,                 1.3349,              0.0029908,              0.0029908,              0.0029908
                    356,                 1.5432,                0.79486,                 1.0508,                0.86035,                0.78366,                0.82288,                0.33993,                 2.1251,                0.88987,                 1.3345,               0.002971,               0.002971,               0.002971
                    357,                 1.5591,                0.81124,                 1.0534,                0.86194,                0.78366,                0.82318,                0.34015,                 2.1245,                0.89098,                 1.3338,              0.0029512,              0.0029512,              0.0029512
                    358,                 1.5124,                0.77445,                 1.0402,                 0.8579,                0.78629,                0.82426,                0.34112,                 2.1216,                0.89246,                 1.3324,              0.0029314,              0.0029314,              0.0029314
                    359,                 1.5392,                0.79695,                 1.0524,                0.86036,                0.79029,                0.82444,                0.34048,                 2.1218,                 0.8919,                  1.332,              0.0029116,              0.0029116,              0.0029116
                    360,                  1.542,                0.79954,                 1.0523,                0.85636,                0.78808,                0.82376,                 0.3393,                 2.1213,                0.89206,                 1.3322,              0.0028918,              0.0028918,              0.0028918
                    361,                 1.5395,                 0.7914,                 1.0502,                0.85836,                0.79029,                 0.8229,                0.34006,                 2.1215,                0.89199,                 1.3319,               0.002872,               0.002872,               0.002872
                    362,                 1.5252,                0.78184,                 1.0438,                0.86059,                0.79249,                0.82546,                0.33946,                 2.1202,                0.89373,                 1.3316,              0.0028522,              0.0028522,              0.0028522
                    363,                 1.5284,                0.79423,                 1.0514,                0.85783,                0.79029,                 0.8246,                0.33922,                 2.1205,                 0.8918,                 1.3317,              0.0028324,              0.0028324,              0.0028324
                    364,                 1.5458,                0.79782,                  1.054,                0.85758,                0.79029,                0.82243,                0.33955,                 2.1201,                0.89139,                 1.3312,              0.0028126,              0.0028126,              0.0028126
                    365,                 1.5297,                0.79358,                 1.0463,                0.85723,                0.79029,                0.82258,                0.33989,                  2.121,                0.89192,                 1.3316,              0.0027928,              0.0027928,              0.0027928
                    366,                 1.5233,                0.79506,                 1.0495,                0.85747,                0.79029,                0.82413,                0.34103,                 2.1221,                0.89267,                  1.332,               0.002773,               0.002773,               0.002773
                    367,                 1.5309,                0.79825,                 1.0464,                0.85492,                0.78808,                0.82298,                0.34071,                  2.121,                0.89239,                 1.3315,              0.0027532,              0.0027532,              0.0027532
                    368,                 1.5183,                0.79046,                 1.0458,                0.85559,                0.78808,                0.82329,                0.33996,                 2.1215,                 0.8918,                 1.3321,              0.0027334,              0.0027334,              0.0027334
                    369,                 1.5242,                0.79415,                 1.0457,                0.85813,                0.79029,                 0.8258,                0.34122,                 2.1208,                0.89137,                 1.3314,              0.0027136,              0.0027136,              0.0027136
                    370,                 1.5284,                 0.7912,                 1.0494,                0.85795,                0.79029,                0.82557,                0.34028,                 2.1185,                0.89076,                 1.3312,              0.0026938,              0.0026938,              0.0026938
                    371,                 1.5191,                0.78242,                 1.0425,                0.85767,                0.79029,                0.82536,                0.34115,                   2.12,                0.89141,                 1.3312,               0.002674,               0.002674,               0.002674
                    372,                 1.5352,                0.78656,                 1.0463,                0.85829,                0.79029,                0.82417,                0.34094,                 2.1198,                0.89026,                 1.3313,              0.0026542,              0.0026542,              0.0026542
                    373,                 1.5255,                0.78693,                 1.0481,                0.85822,                0.79029,                0.82437,                0.34135,                 2.1199,                0.89094,                 1.3318,              0.0026344,              0.0026344,              0.0026344
                    374,                 1.5158,                0.78226,                 1.0415,                0.85819,                0.79029,                0.82442,                0.34197,                 2.1209,                0.88976,                 1.3324,              0.0026146,              0.0026146,              0.0026146
                    375,                  1.515,                0.78298,                 1.0477,                0.85841,                0.79029,                0.82516,                0.34254,                 2.1212,                0.89137,                  1.333,              0.0025948,              0.0025948,              0.0025948
                    376,                 1.5179,                0.78392,                 1.0403,                0.85719,                0.79029,                0.82521,                0.34269,                 2.1222,                0.88941,                  1.334,               0.002575,               0.002575,               0.002575
                    377,                 1.5192,                 0.7777,                 1.0419,                0.85655,                0.79088,                0.82545,                0.34252,                  2.123,                0.88858,                 1.3337,              0.0025552,              0.0025552,              0.0025552
                    378,                 1.5191,                 0.7796,                  1.044,                0.85898,                0.79249,                  0.826,                0.34119,                 2.1213,                0.88857,                 1.3331,              0.0025354,              0.0025354,              0.0025354
                    379,                 1.5111,                0.78052,                 1.0421,                0.86109,                0.79365,                0.82617,                0.34128,                  2.121,                 0.8883,                 1.3331,              0.0025156,              0.0025156,              0.0025156
                    380,                 1.5004,                0.76834,                 1.0365,                0.85958,                0.79249,                0.82642,                0.34146,                 2.1213,                0.88624,                  1.334,              0.0024958,              0.0024958,              0.0024958
                    381,                 1.5087,                0.77587,                 1.0412,                0.85866,                0.79128,                0.82582,                0.34112,                 2.1219,                0.88654,                 1.3347,               0.002476,               0.002476,               0.002476
                    382,                 1.5006,                0.77408,                 1.0365,                 0.8632,                0.79399,                0.82594,                0.34037,                 2.1229,                0.88742,                 1.3339,              0.0024562,              0.0024562,              0.0024562
                    383,                 1.5154,                0.77762,                 1.0447,                0.86107,                0.79355,                0.82616,                 0.3397,                 2.1247,                0.88717,                 1.3362,              0.0024364,              0.0024364,              0.0024364
                    384,                 1.5108,                  0.781,                 1.0385,                0.86097,                0.79292,                0.82619,                0.33954,                 2.1254,                0.88635,                  1.336,              0.0024166,              0.0024166,              0.0024166
                    385,                 1.4992,                0.77551,                  1.033,                0.86575,                0.79029,                  0.826,                0.33921,                 2.1238,                 0.8853,                 1.3352,              0.0023968,              0.0023968,              0.0023968
                    386,                 1.5121,                0.77519,                 1.0398,                 0.8608,                0.79173,                0.82588,                0.33857,                 2.1248,                0.88522,                 1.3368,               0.002377,               0.002377,               0.002377
                    387,                 1.4982,                0.76719,                 1.0344,                0.86204,                0.78808,                0.82566,                0.33874,                 2.1269,                 0.8856,                 1.3377,              0.0023572,              0.0023572,              0.0023572
                    388,                 1.5225,                0.77636,                 1.0391,                0.86549,                0.78808,                0.82588,                0.33889,                 2.1277,                0.88663,                 1.3384,              0.0023374,              0.0023374,              0.0023374
                    389,                 1.4942,                0.77519,                 1.0394,                0.86511,                0.78808,                0.82477,                0.33856,                 2.1263,                0.88476,                 1.3381,              0.0023176,              0.0023176,              0.0023176
                    390,                 1.4858,                0.77312,                   1.03,                 0.8631,                0.78808,                0.82494,                0.33939,                 2.1248,                0.88422,                 1.3361,              0.0022978,              0.0022978,              0.0022978
                    391,                 1.4992,                0.77359,                 1.0412,                0.86291,                0.78808,                0.82447,                0.33866,                 2.1246,                0.88352,                 1.3362,               0.002278,               0.002278,               0.002278
                    392,                 1.4965,                0.77543,                 1.0386,                0.86449,                0.78808,                0.82421,                0.33838,                 2.1227,                0.88079,                 1.3348,              0.0022582,              0.0022582,              0.0022582
                    393,                 1.4846,                0.76177,                 1.0252,                0.86391,                0.78808,                0.82675,                0.33915,                 2.1214,                0.88132,                 1.3347,              0.0022384,              0.0022384,              0.0022384
                    394,                 1.4877,                0.77167,                 1.0324,                0.86376,                0.78808,                0.82533,                0.33946,                 2.1227,                0.88433,                 1.3345,              0.0022186,              0.0022186,              0.0022186
                    395,                 1.5061,                0.77828,                 1.0401,                0.86397,                0.78808,                0.82402,                 0.3392,                 2.1215,                0.88242,                 1.3339,              0.0021988,              0.0021988,              0.0021988
                    396,                 1.4864,                 0.7658,                  1.033,                0.86169,                0.78587,                0.82154,                0.33955,                   2.12,                 0.8828,                 1.3336,               0.002179,               0.002179,               0.002179
                    397,                 1.4853,                0.77844,                 1.0332,                0.86163,                0.78587,                0.82182,                0.33876,                 2.1204,                0.88188,                 1.3343,              0.0021592,              0.0021592,              0.0021592
                    398,                 1.4923,                0.77507,                 1.0357,                0.86417,                0.78649,                0.82231,                0.33936,                 2.1207,                0.88025,                 1.3346,              0.0021394,              0.0021394,              0.0021394
                    399,                 1.4931,                0.77126,                 1.0364,                0.86428,                 0.7872,                0.82241,                0.33865,                 2.1204,                0.88172,                 1.3346,              0.0021196,              0.0021196,              0.0021196
                    400,                  1.487,                0.76775,                 1.0349,                0.86213,                0.78682,                0.82231,                0.33961,                 2.1206,                0.88045,                 1.3354,              0.0020998,              0.0020998,              0.0020998
                    401,                 1.4901,                0.77482,                 1.0319,                0.86206,                0.78638,                 0.8224,                0.33928,                  2.121,                0.88147,                 1.3354,                0.00208,                0.00208,                0.00208
                    402,                  1.496,                0.76747,                 1.0344,                0.86232,                0.78587,                0.82099,                0.33877,                 2.1212,                0.88122,                 1.3356,              0.0020602,              0.0020602,              0.0020602
                    403,                 1.4753,                 0.7627,                 1.0298,                0.86206,                0.78638,                0.82103,                0.33983,                 2.1198,                 0.8827,                 1.3348,              0.0020404,              0.0020404,              0.0020404
                    404,                 1.4788,                0.76224,                  1.023,                0.86212,                0.78678,                0.82121,                0.33922,                 2.1217,                0.88328,                 1.3352,              0.0020206,              0.0020206,              0.0020206
                    405,                 1.4885,                0.76773,                 1.0354,                0.86217,                0.78706,                0.82111,                0.33992,                 2.1214,                0.88286,                 1.3354,              0.0020008,              0.0020008,              0.0020008
                    406,                  1.478,                0.76001,                 1.0316,                0.86217,                 0.7871,                0.82129,                0.33977,                 2.1196,                0.88182,                 1.3349,               0.001981,               0.001981,               0.001981
                    407,                 1.4621,                0.74868,                 1.0248,                0.86218,                0.78808,                0.82123,                0.33934,                 2.1193,                 0.8812,                  1.335,              0.0019612,              0.0019612,              0.0019612
                    408,                 1.4718,                0.75929,                   1.03,                0.86347,                0.78808,                0.82082,                0.34038,                 2.1185,                0.88119,                 1.3345,              0.0019414,              0.0019414,              0.0019414
                    409,                  1.466,                 0.7581,                 1.0265,                0.86375,                0.78808,                0.82094,                0.34006,                 2.1193,                0.88138,                 1.3353,              0.0019216,              0.0019216,              0.0019216
                    410,                 1.4642,                0.75474,                 1.0235,                0.86322,                0.78808,                0.82121,                0.34012,                 2.1195,                0.88044,                 1.3352,              0.0019018,              0.0019018,              0.0019018
                    411,                 1.4781,                0.75906,                 1.0292,                0.86236,                0.78838,                 0.8212,                0.33949,                 2.1196,                0.87939,                 1.3357,               0.001882,               0.001882,               0.001882
                    412,                  1.454,                0.74556,                 1.0211,                0.86481,                0.79081,                0.82378,                 0.3399,                 2.1192,                0.88031,                 1.3352,              0.0018622,              0.0018622,              0.0018622
                    413,                 1.4671,                0.75567,                 1.0298,                0.86148,                0.78808,                0.82113,                0.33978,                   2.12,                0.88077,                  1.336,              0.0018424,              0.0018424,              0.0018424
                    414,                 1.4676,                0.75679,                 1.0231,                  0.861,                0.78808,                0.82123,                0.34018,                 2.1222,                 0.8816,                 1.3402,              0.0018226,              0.0018226,              0.0018226
                    415,                 1.4726,                0.76364,                 1.0273,                0.86072,                0.78808,                0.82089,                0.34026,                 2.1227,                0.87898,                 1.3398,              0.0018028,              0.0018028,              0.0018028
                    416,                 1.4829,                0.75702,                 1.0341,                0.86027,                0.78829,                0.82092,                0.33996,                 2.1209,                0.87823,                 1.3391,               0.001783,               0.001783,               0.001783
                    417,                 1.4846,                0.75968,                 1.0298,                0.86283,                0.79145,                0.82368,                0.34041,                 2.1213,                0.87911,                 1.3394,              0.0017632,              0.0017632,              0.0017632
                    418,                 1.4587,                0.74587,                 1.0237,                0.86288,                0.79184,                 0.8231,                0.34047,                 2.1219,                0.88102,                 1.3396,              0.0017434,              0.0017434,              0.0017434
                    419,                 1.4637,                0.75171,                 1.0225,                0.86292,                0.79206,                0.82268,                0.34012,                 2.1228,                0.87942,                 1.3396,              0.0017236,              0.0017236,              0.0017236
                    420,                 1.4674,                0.75963,                 1.0278,                0.86304,                0.79292,                0.82382,                0.33941,                 2.1231,                0.87852,                   1.34,              0.0017038,              0.0017038,              0.0017038
                    421,                 1.4788,                 0.7506,                 1.0304,                 0.8631,                0.79327,                0.82368,                0.33932,                 2.1232,                0.87831,                 1.3403,               0.001684,               0.001684,               0.001684
                    422,                 1.4772,                0.75901,                 1.0276,                0.85998,                0.79029,                0.81958,                0.33875,                 2.1238,                0.87862,                 1.3402,              0.0016642,              0.0016642,              0.0016642
                    423,                 1.4618,                0.75373,                 1.0247,                0.86061,                0.79052,                0.81989,                0.33863,                 2.1247,                 0.8787,                 1.3414,              0.0016444,              0.0016444,              0.0016444
                    424,                 1.4518,                0.74221,                 1.0195,                 0.8612,                0.79029,                0.82002,                0.33747,                 2.1248,                0.87825,                 1.3412,              0.0016246,              0.0016246,              0.0016246
                    425,                 1.4604,                 0.7523,                 1.0226,                0.86107,                0.79029,                0.82047,                0.33876,                 2.1253,                0.87925,                 1.3416,              0.0016048,              0.0016048,              0.0016048
                    426,                 1.4556,                0.74865,                 1.0218,                0.86111,                0.79029,                0.82031,                0.33956,                 2.1271,                0.88137,                 1.3427,               0.001585,               0.001585,               0.001585
                    427,                 1.4409,                0.73485,                  1.023,                0.86117,                0.79029,                0.82054,                 0.3387,                 2.1271,                0.88411,                  1.343,              0.0015652,              0.0015652,              0.0015652
                    428,                 1.4623,                0.75587,                 1.0231,                 0.8603,                0.79029,                0.82021,                0.33852,                  2.125,                0.88313,                 1.3423,              0.0015454,              0.0015454,              0.0015454
                    429,                 1.4428,                0.74411,                 1.0184,                0.86155,                0.79029,                0.82031,                0.33798,                 2.1264,                0.88504,                 1.3428,              0.0015256,              0.0015256,              0.0015256
                    430,                 1.4438,                0.73615,                 1.0196,                0.85853,                0.79039,                0.82021,                0.33791,                 2.1262,                0.88388,                 1.3422,              0.0015058,              0.0015058,              0.0015058
                    431,                  1.428,                0.72853,                 1.0164,                0.85969,                0.79029,                0.81997,                0.33872,                 2.1261,                0.88442,                 1.3421,               0.001486,               0.001486,               0.001486
                    432,                 1.4408,                0.73805,                 1.0204,                0.85973,                0.79029,                0.81989,                0.33849,                 2.1265,                 0.8844,                 1.3435,              0.0014662,              0.0014662,              0.0014662
                    433,                 1.4471,                0.73831,                 1.0156,                0.85889,                0.79029,                 0.8198,                0.33865,                 2.1261,                0.88414,                 1.3444,              0.0014464,              0.0014464,              0.0014464
                    434,                 1.4453,                0.73932,                 1.0157,                0.85861,                0.79095,                0.81976,                0.33837,                 2.1268,                0.88511,                 1.3437,              0.0014266,              0.0014266,              0.0014266
                    435,                 1.4418,                0.74182,                 1.0188,                 0.8586,                0.79087,                0.81976,                0.33892,                 2.1262,                0.88424,                 1.3433,              0.0014068,              0.0014068,              0.0014068
                    436,                 1.4422,                0.74673,                 1.0214,                0.85862,                  0.791,                0.81967,                0.33833,                 2.1273,                0.88331,                 1.3447,               0.001387,               0.001387,               0.001387
                    437,                 1.4488,                0.74427,                 1.0213,                 0.8586,                0.79082,                 0.8195,                0.33818,                 2.1279,                0.88341,                 1.3454,              0.0013672,              0.0013672,              0.0013672
                    438,                  1.459,                0.74918,                 1.0256,                0.85867,                0.79029,                0.81957,                0.33907,                 2.1275,                0.88618,                 1.3453,              0.0013474,              0.0013474,              0.0013474
                    439,                 1.4321,                0.73987,                 1.0123,                0.86079,                0.79249,                 0.8235,                0.33869,                  2.128,                0.88618,                 1.3446,              0.0013276,              0.0013276,              0.0013276
                    440,                 1.4578,                0.75713,                  1.024,                0.85959,                0.79249,                0.82354,                0.33882,                 2.1278,                0.88497,                 1.3446,              0.0013078,              0.0013078,              0.0013078
                    441,                 1.4329,                 0.7356,                 1.0156,                0.85647,                0.79037,                0.82249,                0.33818,                 2.1261,                0.88626,                 1.3442,               0.001288,               0.001288,               0.001288
                    442,                 1.4453,                 0.7433,                 1.0181,                0.85851,                0.79249,                0.82549,                0.33865,                 2.1264,                0.88755,                 1.3442,              0.0012682,              0.0012682,              0.0012682
                    443,                  1.433,                0.74061,                 1.0158,                0.85798,                0.79249,                0.82549,                0.33948,                 2.1259,                0.88614,                 1.3442,              0.0012484,              0.0012484,              0.0012484
                    444,                 1.4316,                0.73637,                 1.0183,                0.85833,                0.79249,                0.82524,                0.33974,                 2.1263,                 0.8858,                 1.3442,              0.0012286,              0.0012286,              0.0012286
                    445,                 1.4394,                0.73797,                 1.0174,                0.85635,                0.78957,                0.82364,                0.33943,                 2.1259,                 0.8857,                 1.3447,              0.0012088,              0.0012088,              0.0012088
                    446,                 1.4298,                0.73595,                 1.0183,                0.85591,                0.79029,                0.82204,                0.33974,                 2.1252,                0.88655,                 1.3447,               0.001189,               0.001189,               0.001189
                    447,                 1.4396,                 0.7412,                 1.0189,                0.85433,                0.79029,                0.82181,                0.33934,                 2.1248,                0.88453,                 1.3446,              0.0011692,              0.0011692,              0.0011692
                    448,                 1.4457,                0.73627,                 1.0202,                0.85071,                0.78808,                0.82123,                0.33878,                 2.1249,                0.88603,                 1.3445,              0.0011494,              0.0011494,              0.0011494
                    449,                 1.4279,                0.72838,                  1.016,                0.85527,                0.79029,                0.82408,                 0.3396,                 2.1249,                0.88493,                  1.344,              0.0011296,              0.0011296,              0.0011296
                    450,                 1.4087,                0.71702,                 1.0074,                0.85387,                0.78808,                 0.8206,                0.33959,                 2.1243,                0.88597,                 1.3439,              0.0011098,              0.0011098,              0.0011098
                    451,                 1.4216,                 0.7298,                 1.0144,                0.85851,                0.79028,                0.82149,                0.33978,                 2.1237,                0.88496,                 1.3443,                0.00109,                0.00109,                0.00109
                    452,                 1.4286,                0.73442,                 1.0171,                0.85609,                0.78791,                0.82272,                0.33997,                 2.1237,                0.88498,                  1.344,              0.0010702,              0.0010702,              0.0010702
                    453,                 1.4258,                0.72857,                 1.0129,                0.85609,                0.78794,                0.82277,                0.33955,                 2.1226,                0.88578,                 1.3443,              0.0010504,              0.0010504,              0.0010504
                    454,                  1.442,                0.74034,                 1.0176,                0.85373,                0.78587,                0.82246,                0.33843,                 2.1228,                0.88793,                 1.3446,              0.0010306,              0.0010306,              0.0010306
                    455,                   1.42,                0.72454,                 1.0138,                0.85377,                0.78587,                0.82238,                0.33964,                 2.1234,                0.88809,                 1.3451,              0.0010108,              0.0010108,              0.0010108
                    456,                  1.438,                0.73312,                 1.0157,                0.85394,                0.78728,                0.82249,                0.33876,                 2.1229,                0.88604,                 1.3446,               0.000991,               0.000991,               0.000991
                    457,                 1.4154,                0.73218,                 1.0132,                0.85202,                0.78587,                0.82188,                0.33859,                 2.1217,                0.88668,                 1.3444,              0.0009712,              0.0009712,              0.0009712
                    458,                 1.4077,                0.72263,                 1.0064,                0.85169,                0.78587,                0.82224,                 0.3391,                 2.1222,                0.88802,                 1.3456,              0.0009514,              0.0009514,              0.0009514
                    459,                 1.4156,                0.72279,                  1.011,                0.85278,                0.78587,                0.82197,                0.33793,                 2.1238,                0.88736,                  1.346,              0.0009316,              0.0009316,              0.0009316
                    460,                 1.3978,                0.71929,                 1.0055,                0.85169,                0.78587,                 0.8218,                0.33832,                  2.124,                0.88622,                 1.3458,              0.0009118,              0.0009118,              0.0009118
